customer_id,vendor_id,like
CSTP1D4,20,1
8GR8D4Q,4,1
NDRCJLE,225,1
6QHK8GD,191,1
GZ65NZ0,310,1
TGY2ULP,23,1
SBXAE9D,189,1
ZDP0JV6,176,1
FWNWSYH,13,1
MOEVEPB,145,1
5S4FJ91,356,1
Z12GMLD,84,1
S918XMJ,298,1
UOGIG41,79,1
8J9Z34I,33,1
6B5WRFI,113,1
1CKFKCE,33,1
B6Y7ZKT,679,1
FS8O3A5,386,1
DFGR8H9,160,1
VN2S3ND,679,1
0EJIU3Y,28,1
M0H2VJU,207,1
2JJAO46,271,1
ZCT1WKI,113,1
SM6YZZT,44,1
U59I5S8,113,1
3QC65RC,356,1
RO6UWC9,188,1
P2JUHBD,113,1
04O83N3,105,1
LZ909IB,76,1
TW8ZSJE,43,1
R0N7KN6,679,1
A47X18U,537,1
16XJ7B7,201,1
HJFTTGW,159,1
NT74OKD,159,1
SVDG8PX,537,1
KPDZHDQ,386,1
8XG5KFD,225,1
DBL0X78,298,1
J7OGNXA,356,1
J91BLFB,113,1
G0URVPU,237,1
BT37Q5D,79,1
X65DCB1,386,1
987BLM4,356,1
2HP9GY2,289,1
FJAYT4D,84,1
FR86QOU,86,1
B1U9ZX2,104,1
NOGZHOS,573,1
JG71WT3,386,1
ZNGKYPQ,105,1
K814T5O,271,1
QHAV5V2,44,1
AYPZ7WX,225,1
NXBSD7Q,573,1
MAVP3GB,195,1
K91DJ61,386,1
NGF6DNB,160,1
XW90EAP,4,1
26TCQEM,92,1
N9TJXBH,28,1
GHJ0IYS,84,1
EK13FVD,299,1
HO5VZUY,356,1
4ZFD8TE,386,1
13HY3SZ,207,1
E78VHPK,67,1
S5R2JVC,113,1
OA15RQD,84,1
T1UOQG7,582,1
7TYKW5L,356,1
I9DNSMJ,105,1
RV6SM8K,105,1
G4V82GX,195,1
8KYS4WD,259,1
T3VMBL4,105,1
P929FR6,55,1
WCSZZRG,160,1
D5VU4UG,79,1
S3UFLRN,105,1
7E9E4RW,578,1
1N4MID9,105,1
00OT8JX,4,1
YJR8RJP,159,1
2RJDTKW,578,1
ZHXYB7T,356,1
YQVXHBL,679,1
71BEVY8,92,1
31DLFXY,145,1
Y5N9KSB,84,1
ECV4XCB,105,1
J3MLTR3,537,1
ZRQPNNL,86,1
KE0CKME,537,1
HY4W8WE,459,1
EP5BRUK,191,1
7DQ7RY4,398,1
3M4M588,299,1
6V0DRS3,459,1
CFVIJ8E,160,1
BJ6ZUTK,356,1
XLU425O,537,1
A6Z4NWI,67,1
NPAUFJW,299,1
1KZY0XK,386,1
VEMXIWH,160,1
6YT13BS,577,1
7ODG2VL,90,1
1BZZJ8B,43,1
G48EYL0,573,1
861NMJR,191,1
JNQ41B5,386,1
0CPXPLF,92,1
OWL2T3X,386,1
5MQBPLB,191,1
7AVU33C,176,1
H6Y9LIJ,295,1
A27HKC9,575,1
ROI6HD2,191,1
NRDW5OA,310,1
QK6OBAE,386,1
648MJKD,298,1
35BJMOC,303,1
U31BNUR,303,1
58QMI76,176,1
MS7DN9C,419,1
AU0UQEM,28,1
HFWDZNT,110,1
22SPVFA,13,1
GD7OYN0,84,1
AVE99NN,86,1
JO285GP,105,1
VE7DOTT,386,1
UHVV1XU,681,1
Y3OGIXZ,33,1
99P06A3,386,1
UQRUZEW,113,1
2WGF9T2,110,1
M0H2VJU,160,1
5GL2Z9N,201,1
290PQJM,105,1
3YLIYA4,79,1
K386T3K,90,1
T10M9RA,679,1
CZMQNGT,401,1
0FXJBR0,289,1
ORRUEU9,386,1
2JJAO46,92,1
UGDBHKN,401,1
P8E7TAZ,79,1
6XBL9OD,207,1
7ODG2VL,84,1
H5QNJC7,104,1
1Z09DSZ,679,1
9AU5OBD,84,1
GORK87I,189,1
KMP3EIT,401,1
O0WYAHD,86,1
6UKK89C,113,1
VRI87Y1,79,1
VZIK43C,105,1
JHLR9GG,547,1
M1Z6RLM,386,1
5AZGYZ3,79,1
849X73K,55,1
3M4M588,86,1
8EZD2Y2,176,1
F13Q5MM,86,1
UL6Y137,86,1
5RC2CRA,356,1
RI7J36E,356,1
6TK7MKS,79,1
HSKCXYG,259,1
I416MWL,84,1
JPANKPB,33,1
QCYIP17,92,1
WMT1RUT,86,1
FW5DBZF,356,1
W4TMTEZ,92,1
QCYII2N,289,1
IGIY6XK,79,1
7P1DU6L,356,1
PZJ0O8L,192,1
CEYM5JI,76,1
V0CUY6N,115,1
K33CA1S,105,1
IZASIKM,386,1
P475P1D,4,1
KXGTTXE,547,1
EP5BRUK,28,1
WTUTQ2H,537,1
9S4RBIP,115,1
7TU63LL,33,1
RXV57MB,84,1
BQ9QLEQ,419,1
YIITSKW,43,1
T1F5SV5,92,1
T1F5SV5,578,1
KE5DMQI,356,1
AYTFG36,197,1
VYJB4L6,578,1
4ZAI34U,356,1
VECJW74,401,1
K21OY05,104,1
J208F0S,4,1
RDYOAI4,356,1
D5VU4UG,28,1
8VQKP9A,237,1
8F5TLTT,583,1
84SYUR0,547,1
VP87DN5,583,1
CZMQNGT,110,1
RNG10G9,79,1
7AVU33C,55,1
7A0PJLM,79,1
5E88AR8,79,1
YDOSSCL,105,1
96ZTKIA,84,1
EJZLENZ,356,1
YSKIVGD,86,1
ZB9N105,537,1
FZSZ8BY,459,1
1R6GX5R,288,1
6TKBUKE,578,1
OJWZRKZ,92,1
406G81Y,33,1
ZING0D6,79,1
K98YHY4,356,1
VPPGQ9P,679,1
3XV3MK5,681,1
MJ8P71T,44,1
BROQAX6,159,1
GJK7BUZ,679,1
X65DCB1,537,1
HP3K3CY,547,1
U31BNUR,188,1
355FSZ4,84,1
IQ72RBE,33,1
IP4I95A,86,1
KE4PF80,79,1
VDQNCPP,189,1
EVBECSV,201,1
5M0YNPT,573,1
WXP7L4T,199,1
2D2DDJM,299,1
YEWZTZV,225,1
D81AWVZ,300,1
JIB0U73,76,1
HJFTTGW,82,1
SLBJXD0,225,1
JOYBMSC,577,1
ZQ48UKH,676,1
NXSZHTX,33,1
E45Y3NB,298,1
WWJLJYZ,288,1
ATCIV1T,23,1
TPDR03X,33,1
WA94YEE,681,1
ZIWJHXR,105,1
RO8RX6A,33,1
NC3INJ6,113,1
0NXTFUV,113,1
1FO4YB2,299,1
GZNES7Z,33,1
U8XJH1S,105,1
09M8OKR,134,1
JXAQNRB,681,1
CTW1DEL,105,1
EZXK3IJ,207,1
01BY7WQ,356,1
UZBFJJ1,676,1
CKRU0MV,216,1
8VQKP9A,86,1
OUBB10X,86,1
FKHI9N0,459,1
4Q5DUHT,386,1
7V2W4VT,159,1
KE0CKME,575,1
088BPLC,86,1
M8PF8RC,199,1
UNUX45P,105,1
CH291E4,86,1
YXDA5Q9,84,1
AQLK73C,84,1
XIOMEB4,79,1
AQLK73C,86,1
OF3ST6S,295,1
TJRQ9U6,33,1
86SKXDT,356,1
KSBVEC4,92,1
KSSNJ25,113,1
8HFVXG7,459,1
2WAR5UG,79,1
WG0CEO7,105,1
UWGVGQJ,459,1
NWQY5GH,84,1
DV6P190,90,1
GQLZTMT,86,1
M6I5VSP,271,1
9L6UGEQ,386,1
ZGL2GN1,459,1
1AL8TKP,145,1
F5LVTDS,459,1
SBJAFJM,356,1
JBWGC3C,237,1
2JJAO46,583,1
T3VMBL4,459,1
79V23KF,105,1
YEN89K3,299,1
XX9IKT5,145,1
RWN0EJO,459,1
BQ9QLEQ,299,1
B7TF9HJ,28,1
ZHVX0W7,356,1
TTDA5GA,356,1
IP4I95A,537,1
NWE4MWU,199,1
N9CNQIU,84,1
3UEHJ0P,386,1
IT9N61K,159,1
EGRVY2I,110,1
69Z9DZB,537,1
40J25PH,356,1
R2PVLKU,356,1
WPQE85F,583,1
2O67JW9,386,1
AUTNX9B,79,1
WJNNHN9,578,1
XZBMB2C,92,1
41P20B1,90,1
CYZCASF,105,1
0WC3Z55,386,1
DWZ87C1,84,1
OY37NYW,28,1
TTJ4ZLI,79,1
1PQ0SRF,55,1
T2VQGAZ,84,1
QLHU4W5,189,1
HWFSAO0,105,1
KQ1G7JJ,288,1
6SG45UT,106,1
KYYM6T7,84,1
LNRJV9K,192,1
PDM67P3,160,1
FDBZ8KE,386,1
8DAYMPQ,676,1
HEYTT47,356,1
J3D5V9K,271,1
FJN7V50,575,1
VTHMCR3,92,1
GLI3ZID,157,1
8JOO2GR,259,1
3FCZQZY,79,1
MEWDPWH,386,1
Q6PLWFZ,84,1
3X0A9IZ,90,1
SJBYQAJ,537,1
FZ2XBUE,386,1
Q8QAGR4,191,1
C6YSPIE,356,1
O2KUSVG,356,1
58QMI76,28,1
20VHCJZ,583,1
BRVIHQN,189,1
0ZZQUZ7,573,1
3VOXTV5,82,1
9XI9GQE,191,1
YZ59OC4,28,1
LZ909IB,583,1
26R5DD0,547,1
UFIT0C2,28,1
AVKTSVX,298,1
ROXCWOC,225,1
2NAKW3U,225,1
1Z39OE6,20,1
ERER3MP,310,1
3ZC7RF9,225,1
M504CD3,216,1
MEL54EU,386,1
JPY6I2K,84,1
XSZYP7O,225,1
Q77ZV9J,225,1
MV44G1D,207,1
S1ELULZ,679,1
2I1UHXA,113,1
LIOECO5,679,1
3Q4419D,86,1
JO1FNRA,356,1
67O38RT,679,1
TIH5CMZ,679,1
UZBFJJ1,679,1
7ONQEXQ,106,1
681S6F5,113,1
3NXMWIN,289,1
3QEUYFO,113,1
WXUV4N7,110,1
M67OY3G,113,1
CAYQZ03,113,1
SLBJXD0,207,1
ZA0XLZM,104,1
L495VFL,681,1
C5YTTCS,207,1
ZDIPKDY,192,1
AF9UQD1,310,1
MZT3GHR,33,1
VRVRCSZ,679,1
5PNW70Q,356,1
HBC5CNZ,356,1
XF8D3OY,90,1
6FWP16A,149,1
9C6WPYZ,547,1
MHNHGTE,225,1
6TGJ4AQ,4,1
3UR8I3N,537,1
CNRBLQY,575,1
QP2NGWQ,92,1
XJIVQW1,386,1
DWAYXXS,199,1
8NATO3D,84,1
SJSQ8GZ,386,1
LSCQW3B,79,1
IAO84XR,79,1
0H6INNZ,573,1
6NB4R74,578,1
THFOHTA,84,1
8DFPL4M,28,1
511TAJS,79,1
6YT13BS,55,1
FLDMRRW,92,1
5FM0GD9,679,1
KD5YUE2,105,1
2M10Q0D,386,1
3XW91RH,575,1
840HSQY,299,1
TCNQJO1,145,1
IU3QETR,134,1
X3D6CBP,265,1
WK3LHAO,582,1
RDYOAI4,84,1
0SZIEG1,154,1
PW972AN,237,1
DZGHKGB,583,1
VFZ78TM,189,1
IGIY6XK,106,1
EZ6IZI3,299,1
0A0K6JL,145,1
2LWS99M,356,1
8DFTFA7,356,1
7OA227Z,33,1
H271C4A,79,1
6F8E5NT,106,1
L4WDNZ1,134,1
W8XZKKS,573,1
CNVXZJL,189,1
J4X4OXH,176,1
DXHU96T,84,1
1KKD0NZ,79,1
7BUA0WZ,79,1
2YRINIS,459,1
TAXY1ZC,90,1
1ZWV61V,459,1
FIMH0NC,537,1
32VMUF3,23,1
9T6RS4J,289,1
YSKIVGD,459,1
CJHKOGU,86,1
TM6KAYJ,23,1
JICET2F,104,1
I7Z4RQD,356,1
K1KJ67Z,578,1
S8Y7V0Z,79,1
OQ2A9PR,271,1
K6OZC09,79,1
BQG3CJO,289,1
S5BVPSD,201,1
S5BVPSD,106,1
EW60PG0,192,1
F8NEYDA,191,1
1H6IVWQ,189,1
L8YTTZE,20,1
E9AZV5V,216,1
7NGMW1A,216,1
HF950CV,189,1
VDY1B1V,82,1
O7F42IO,23,1
FC2QF9I,106,1
Y39V6UD,33,1
B0HEPGG,157,1
C2E8VIX,20,1
P2JFHS2,92,1
7FLFDP2,157,1
DICHDZJ,4,1
MCTU61D,106,1
IEFKEY7,679,1
OQ27G1K,79,1
DEH4LSU,104,1
K55AVOZ,547,1
4H0CLHV,199,1
4DW34Q2,547,1
ONYM2T3,681,1
L2HI5CG,92,1
HEDB04T,681,1
LNRJV9K,199,1
O1IOHXC,203,1
YEWZTZV,300,1
LRD01SQ,583,1
ROXCWOC,386,1
BYVNDQV,578,1
G17ETV7,537,1
VK2REBX,356,1
GMBP799,459,1
11ZIT7S,573,1
R1JA48O,195,1
I3BAXMP,537,1
7DHXYCH,159,1
P4U1UOC,84,1
7KEXEVH,459,1
NA543LY,115,1
X8Z1E1W,573,1
P29BWW9,92,1
PPB6EV7,582,1
33X2DIZ,537,1
IVN9CEJ,459,1
FXBKH6B,386,1
EDOGG5S,105,1
0PBDOTT,84,1
UM8DI7N,289,1
E4NWJGE,537,1
14R1IAU,191,1
7WVB7JA,113,1
LPF5YXU,573,1
Q2DPNU0,386,1
1O0Y33I,189,1
YY6U5WO,90,1
IP4I95A,84,1
OZWLN15,386,1
AOKQDM1,134,1
XARUNI7,105,1
F3AOVO4,356,1
8KYS4WD,578,1
OLF5T42,578,1
0M4CQ9Y,84,1
AT1VTSA,679,1
O0UHMLY,106,1
OOTN8QC,537,1
49W2Q9I,105,1
HFS9ITQ,237,1
SDZPQE4,356,1
KUH6XNI,84,1
6T391IV,79,1
55WSCYC,299,1
RYOG3S6,84,1
OANPH3S,681,1
UOQ9EW5,573,1
3ZOYU5I,271,1
FI28PEX,583,1
HI6CAYE,573,1
GX0J8O3,216,1
EY55H86,159,1
VFZ78TM,578,1
OJZOVCK,191,1
K91DJ61,13,1
P22KXPO,82,1
0KND4GI,20,1
5J03NWX,82,1
8GR8D4Q,20,1
ANAUZO1,298,1
TA85BPS,386,1
KXGTTXE,310,1
74CQP8S,401,1
ZKDG9KF,577,1
W0OTVWT,104,1
G4ZQ6ST,105,1
FB65J4Q,23,1
TWRVA80,679,1
DOEVHJY,547,1
1PQ0SRF,67,1
PR9HOK9,86,1
XLHR62K,679,1
EVBECSV,250,1
5MB84OY,113,1
X1UW47X,547,1
00OT8JX,188,1
0KND4GI,159,1
6DF9MQC,298,1
ANTI8DL,84,1
271BEP7,113,1
IIV8YBZ,288,1
IZNQ8HQ,201,1
02Y4HXJ,148,1
BQG3CJO,300,1
75IUNB7,105,1
79D9ZNU,289,1
G5108U3,79,1
JFVTG5P,537,1
FLZRVM1,157,1
ZCT1WKI,250,1
6EE8VUV,216,1
7ODG2VL,459,1
VKRD754,681,1
S4ZC6NG,110,1
ORG2S1Z,86,1
UGDBHKN,113,1
ZKV0T9H,113,1
I97I003,79,1
4Y4FCD2,298,1
ZISR0D0,298,1
3J05GUE,79,1
7DG0AQ2,33,1
VY3U4KR,582,1
E8ION1G,295,1
3P8T2HP,113,1
BP7IMR5,679,1
Z9HE0WS,679,1
0FBSANU,192,1
L41PXOA,113,1
03E01HL,148,1
NE4GAUG,79,1
6EFJRRA,106,1
J0NOO8X,134,1
UTYN82K,149,1
0O5PNN8,681,1
HJUQZSS,679,1
625SCBP,106,1
YHOLA7U,113,1
3MYDJEL,113,1
SLI9HB9,134,1
8Y80L3H,225,1
FR7SD7P,386,1
NSMMN3D,113,1
PWBSEES,386,1
WY7R7SU,459,1
ROXCWOC,583,1
1CKFKCE,401,1
D7C8MMZ,86,1
H0KPCSI,79,1
2RMH3KQ,84,1
CEVH32J,419,1
JAE0F50,386,1
2PDAQ1X,537,1
4V2WBW4,145,1
YD6T9GB,104,1
A7XV5WS,288,1
A6UOPUM,386,1
LUXMLGU,180,1
V5C8ND9,84,1
TFRMHD5,160,1
TK3BD49,583,1
FV5LJU0,583,1
N08EE16,148,1
JT30DFZ,681,1
2O67JW9,537,1
LH7XDNX,90,1
WV2UCXU,386,1
UL76Z0M,105,1
9PCX9F6,92,1
MEL54EU,84,1
D3U989H,44,1
VFZ78TM,582,1
6F42NK0,195,1
PPLSZRM,159,1
KV3K4KW,105,1
SYEN9EM,105,1
7M7FD2N,79,1
IAYS9XI,459,1
MY1BLKN,356,1
M9X1Y95,105,1
ZMW6ROU,79,1
75QTKQ0,28,1
59ESNZY,79,1
FLZRVM1,201,1
2M10Q0D,356,1
JFWU2Y2,23,1
P2SPXD3,573,1
NNX86TY,79,1
B878EOT,681,1
9X9TDRM,105,1
DB9DW4K,84,1
ENTPEW7,79,1
HMQ4Q1O,578,1
F1Z1PGE,583,1
TGFYDPP,79,1
K33CA1S,84,1
J7F23LL,79,1
VHDVSLT,106,1
S3ELMVA,159,1
IT132OF,189,1
Q30F0CY,79,1
MCZOGX7,573,1
59V6ZTW,189,1
ZMW6ROU,28,1
3OJDKZE,79,1
LUXMLGU,225,1
I9DNSMJ,90,1
R4JYTAK,192,1
BWXS6P5,547,1
X6QBJMD,225,1
6UKK89C,76,1
IRQW0HT,20,1
T4T3XCP,134,1
5NZHWV4,4,1
HL62X7Z,310,1
99UI2RI,300,1
RK1EQCN,191,1
6V56X2X,577,1
JHLR9GG,298,1
FMLGLZU,105,1
QHAV5V2,356,1
VWJTNSI,82,1
MIUPSVU,28,1
VAZKG1W,79,1
3U41VTF,79,1
FVKKQL2,207,1
U31BNUR,582,1
OQ27G1K,110,1
NSJPCCC,159,1
LZ909IB,288,1
UGLF11F,583,1
IRPSTIF,583,1
I1TEENW,84,1
OU5ZKPO,84,1
YKZP6VQ,676,1
FRGRP77,679,1
P1L9HMM,4,1
I2L18BL,201,1
8RO4I2M,192,1
O1LB7Y6,201,1
FPAUH2S,113,1
DJ4R4O2,575,1
N6ZI87K,386,1
IQEPXC4,160,1
96R6ZP5,386,1
VZIK43C,386,1
IDZBJUX,237,1
U7U874K,67,1
RD93BJI,193,1
M5L6GQU,113,1
9Z08803,84,1
G6SEP5H,199,1
2YXLN4W,84,1
WY7R7SU,289,1
VUNDNK9,86,1
ZZY3N0D,459,1
RJZSUXD,459,1
HWFSAO0,84,1
TQWXMJ0,86,1
24Z7K7G,44,1
49W2Q9I,386,1
6IP4MC6,577,1
ZR3Z3IZ,84,1
8DDDHSD,537,1
XU0EJ8A,578,1
7QPBIST,537,1
LRW1KNT,299,1
NSE2CP5,459,1
CKCO471,90,1
RUNH50M,105,1
C0ZHZRI,356,1
NJ1N625,577,1
JF2B2KU,106,1
4GLZS1I,583,1
G92BMXO,145,1
A8AXT7S,148,1
4ROLZEK,578,1
U69KXRD,578,1
80SJLJS,295,1
HDMZ55D,134,1
59ESNZY,82,1
79I1U76,225,1
4U0H7X9,13,1
ERER3MP,679,1
M9K2XB5,191,1
TSM7LXM,86,1
OG96CU9,106,1
HFWDZNT,679,1
22EG11G,92,1
TVMSGRK,113,1
82NR1Z1,113,1
B9HSJBN,681,1
6JWIQSN,250,1
EN5L5UQ,679,1
TBNLJSI,288,1
VW0QHLY,681,1
EKM5ZKO,79,1
H95VX31,33,1
M6O0A56,679,1
V44A6VH,679,1
3AFUBK7,79,1
86MMOMN,577,1
TOJHIJ3,681,1
5FVQNEY,298,1
72X2B7V,386,1
JHLR9GG,134,1
W94JS5V,398,1
J7OGNXA,225,1
Z0D2IYO,386,1
1VHF9VL,104,1
13HY3SZ,90,1
D81AWVZ,386,1
7JCCC4C,583,1
XEUBJJU,79,1
A2OAQAH,79,1
IEW0M8Y,84,1
OT09PVK,84,1
XYYMV34,386,1
3M4M588,537,1
E5GIQ6X,90,1
25IVAYZ,573,1
VRHPQLJ,105,1
1CKFKCE,20,1
FLDMRRW,4,1
1XY4MZU,90,1
9918W2K,84,1
1KDG4ZB,33,1
K4QAR6T,160,1
Q8ABZCD,583,1
JXNJKYC,188,1
A245DA2,573,1
1MM34KG,84,1
DI4HBBX,207,1
FWN5BAV,79,1
IU3QETR,33,1
IY4FMQT,537,1
X0JL51H,84,1
SVDG8PX,386,1
AYZOO77,537,1
0OGGMAF,288,1
P0IR161,582,1
9BNH1YY,92,1
9S4RBIP,578,1
A6Z4NWI,401,1
0SURXT9,578,1
HIAOBUC,157,1
TGFYDPP,106,1
3JHBPAV,195,1
D7YLSX6,578,1
1HCWZ0H,84,1
IUXCALD,192,1
42X6NUV,386,1
EC2KZW1,259,1
6O8D68T,134,1
K4JLC4P,13,1
1VHF9VL,13,1
JAK3OZX,20,1
XTNG5DT,310,1
TL7Z2DM,20,1
JGD7JR2,250,1
UDQQPDR,113,1
GC5YVN7,271,1
3MNYHM5,4,1
9BPLBVD,55,1
JZZAZV0,419,1
F2NQOK1,681,1
7O7GLLN,679,1
4U0H7X9,188,1
ZVFPRG1,288,1
DK2P6M5,159,1
1B1UIYH,134,1
9OTH8AJ,28,1
8FNZ0F5,149,1
9N0Q0ZR,113,1
AF9UQD1,83,1
YHTNS0K,157,1
94UGQC7,23,1
K3WSGUM,310,1
S57JOCA,33,1
T92QYFN,578,1
DULG41U,113,1
JBAG0YE,203,1
YLU8HSN,199,1
Z3HVCR7,197,1
LOQWIVF,67,1
96R6ZP5,356,1
6DS9BY0,401,1
8F5TLTT,386,1
FUFMLCU,386,1
PAAPKZO,288,1
J6UB8M9,203,1
R4HC3LA,149,1
B34X8DL,44,1
4ABFUIW,288,1
99VI4J0,197,1
ZTQTY0H,271,1
DDKVBEB,578,1
DI17BDH,199,1
9FGP045,288,1
B3UC4K4,157,1
3VMESLH,679,1
U3R9E22,419,1
XMY78E9,577,1
OLFAHU2,192,1
9AU5OBD,86,1
X3FF84E,79,1
SZ5JI7X,84,1
25M48PH,386,1
M8PF8RC,192,1
1NH3BME,676,1
LWCYE1U,67,1
QKTPD96,356,1
ZVFPRG1,82,1
4LKX61S,90,1
41P20B1,86,1
RJH3ZV8,84,1
8BEY4EB,583,1
DK2P6M5,188,1
UJK6RFX,356,1
MUEF2H7,110,1
LNX8PTF,577,1
ZRQPNNL,225,1
IAO84XR,76,1
FHDIRYD,298,1
X8JYJY3,679,1
G58SMGJ,681,1
781Y3JH,679,1
SLI9HB9,679,1
18SSIX9,110,1
10W6Y7S,259,1
LQJBLZN,676,1
UGLF11F,577,1
IG6H0BV,577,1
M26R9L4,676,1
WIRYMWN,679,1
4IYADAD,401,1
BOT5WY6,92,1
ENHD263,113,1
BX2RC89,356,1
J6UB8M9,113,1
MXN60X0,4,1
85S7Q2C,113,1
VR0V2GV,356,1
U7U874K,176,1
L1A2902,105,1
6WWD4F2,86,1
FP9C193,115,1
43H0CV7,271,1
YX2TEQA,113,1
GQ0ONBS,20,1
JO1FNRA,386,1
P33KUSS,225,1
H21IN5K,84,1
EQ0KFIC,386,1
V5T4O78,676,1
9WJDO6L,547,1
C0JNY1H,86,1
CL2MLEH,288,1
Z31M3PJ,578,1
TVIV80C,386,1
0H2P7W1,537,1
5HWPF6G,105,1
3JH0AKZ,188,1
8OSXJI8,79,1
LZ909IB,356,1
CCLN1NN,537,1
41P20B1,537,1
IVFSYN5,90,1
CKIQ470,86,1
M9K2XB5,299,1
0LFS2HM,115,1
FAAT3CP,159,1
4SOQGC3,106,1
O0UHMLY,547,1
B878EOT,299,1
E1L5EUE,159,1
M444YKG,547,1
D3TQCRQ,86,1
1ANTZZL,310,1
20J935N,157,1
D1P4W4M,86,1
HTIV4W4,310,1
31QSUUY,577,1
N4F5VWP,149,1
EDOGG5S,180,1
YVCVSFW,55,1
IZHGJ2L,148,1
6Y5PBS5,113,1
9WOU926,356,1
CVI6VEH,679,1
COMWMKQ,679,1
BEBR89U,86,1
HEYTT47,86,1
9EB7EYY,145,1
LACWD6D,537,1
MAVP3GB,386,1
DJCH77H,75,1
YZ5IW8H,459,1
KTE7MHD,188,1
5HTA3IC,191,1
2YDEC63,356,1
CYC9RPO,106,1
REUMSZG,86,1
M0T1J02,189,1
BANLMK1,82,1
01XQ398,271,1
UIWXC3M,149,1
1O99GSW,84,1
QCYII2N,583,1
2TQ40OB,84,1
98PC1NV,582,1
WGW04WI,537,1
T1F5SV5,547,1
B6FC9X4,459,1
WOHR7AI,105,1
N2OIGW5,676,1
SVDG8PX,86,1
280OOP5,4,1
BB2729M,106,1
B2NHFID,537,1
MLY7UJE,193,1
AR86WZV,67,1
BP7IMR5,676,1
VUNDNK9,537,1
UDJWSTB,90,1
LBSAPJH,679,1
7DO26LY,356,1
BKL7VZL,195,1
VEFHSD8,157,1
2ETXGFB,356,1
QPRKUZD,79,1
OU73LPR,79,1
423SCBR,676,1
LGQ4RZX,573,1
SML83HZ,583,1
NYDQ8RO,191,1
ULBN5TC,225,1
75KAUNJ,192,1
M504CD3,295,1
9X9TDRM,225,1
90R1BEP,189,1
PQQZSL8,575,1
MUEF2H7,577,1
JHLR9GG,679,1
QJXW43D,298,1
0KND4GI,310,1
NW3VJQR,43,1
STOGN0S,75,1
NWM2214,577,1
ALK6YIY,67,1
ZGFSYCZ,577,1
S14GAXY,310,1
3IHS3NB,113,1
ZCT1WKI,79,1
R90B4BY,105,1
1Z39OE6,33,1
U31BNUR,310,1
OQ2A9PR,159,1
O2NAP09,113,1
EQ4MMC5,189,1
ABB5UJ0,113,1
U31BNUR,159,1
GDJ5Q3V,92,1
6B5WRFI,106,1
1PQ0SRF,79,1
W23HPVD,79,1
UKHBTQA,676,1
LZ909IB,582,1
HD0C72B,113,1
UHKWEM4,386,1
J0NOO8X,298,1
OU51JL5,575,1
E1WZEX9,547,1
O9OD4IP,401,1
VE6IAW5,295,1
REHZITA,84,1
JVM7MLD,44,1
VK2REBX,90,1
W96MN5T,537,1
JU17CHG,33,1
0FGFVJD,191,1
TFRMHD5,681,1
10W6Y7S,106,1
TMYHZKG,575,1
SF0F4QP,537,1
41P20B1,386,1
B3TDA5M,191,1
7KEXEVH,86,1
V9485H7,681,1
REPVY6H,76,1
BQYD60X,289,1
B34X8DL,84,1
WZ4JW5A,578,1
7G0DQHO,299,1
MRXM8DC,86,1
1127E9R,105,1
X65DCB1,225,1
NXSZHTX,188,1
G1ZSTIU,356,1
NQJMOE7,386,1
FFI2R6R,197,1
W7V75XC,176,1
A8YCWHC,79,1
XSX13GD,105,1
JHLR9GG,113,1
OM1VPKR,105,1
Q4D9P63,573,1
A1GNCHL,199,1
1N7FQIP,459,1
VZIK43C,537,1
ND1FAS8,90,1
CHYJG1K,401,1
G0VXUCM,81,1
CJHKOGU,356,1
AI059AZ,79,1
9C6WPYZ,176,1
JIYTFTL,386,1
T0QZV86,20,1
20VHCJZ,20,1
SEOJIN6,225,1
BBZ26N2,310,1
W5NMKSP,4,1
7JCCC4C,189,1
4E1QHWW,113,1
V5QHM73,67,1
VTHMCR3,33,1
046FK0C,271,1
5CN5V1J,84,1
TZI101Y,44,1
PNXKGG5,105,1
QMDTICH,90,1
U31BNUR,578,1
LQJBLZN,191,1
F41OQAD,159,1
HDMZ55D,201,1
1O99GSW,537,1
FAAT3CP,547,1
7M5FUHJ,207,1
IZM6WOP,113,1
ZV19364,679,1
QAWTEV7,259,1
EVPT281,84,1
E4DUHZ4,79,1
4RKGBRG,289,1
NB1A8ET,79,1
ZR48T4C,113,1
Y9OZHCI,356,1
W404SAF,84,1
X1TCKNQ,386,1
A5BOVMC,199,1
JZ9QC6V,237,1
9Z2X0AK,310,1
0OEJSZP,84,1
F6Z8R9F,86,1
IAYS9XI,356,1
4ABFUIW,159,1
HHLJK4Q,84,1
68YG5MF,44,1
UHGFWRX,386,1
08PSNX7,105,1
0A0K6JL,207,1
DQVF6BI,86,1
7VSGLTE,419,1
ZHVX0W7,86,1
26RSPJD,20,1
10W6Y7S,67,1
FH29K5P,573,1
0VW2MZF,106,1
DV97DJH,84,1
GHKAFKI,679,1
WRR5GLX,419,1
Y7RM9ZO,356,1
ZRQPNNL,537,1
YYK7Y7Z,84,1
1N4MID9,547,1
YY6U5WO,145,1
75JAVJN,159,1
KXGTTXE,578,1
21XTYX5,681,1
VJMN0Y5,33,1
27R2NCR,189,1
PUQFFNB,105,1
ZVFPRG1,221,1
AIXG69B,679,1
Y0MYAYD,203,1
EXB3A5D,23,1
WXE6872,84,1
AINXLC4,537,1
4AU73XO,356,1
EWGW7ZB,191,1
5NZHWV4,76,1
X6QBJMD,300,1
CCF8RDD,295,1
68YG5MF,84,1
68YG5MF,386,1
